user,tweets,labels,follows
user33,b'Hawaiian soldier assisting ISIS. Infiltration is a reality.  https://t.co/g0vTiIvkjp',3,following39
user33,b'Some of the Worst Islamist Hate Preachers Gather at ISNA\xe2\x80\x99s Houston Conference. https://t.co/WVbcfhehHW',3,following39
user33,b'Muslim author Salah Uddin Choudhury: Israel displays more respect for the civil rights of its Muslim citizens than\xe2\x80\xa6 https://t.co/7bFEhrW9td',3,following39
user33,"b'Who said it was dead? In fact, now the ISIS ideology has adherents making their way into the US congress. https://t.co/XkrFwHja1D'",3,following39
user33,b'@azadessa People much more powerful than you couldn\xe2\x80\x99t harm me. You will be exposed right back. Jihadi Journalist.',3,following39
user33,b'@ASJBaloch Even singers have a Jihadi mentality in Pakistan.',3,following39
user33,b'Protesting for the protection of your family and country while proudly waving the flag of your country is now Far-R\xe2\x80\xa6 https://t.co/bE5wShwAgN',4,following39
user33,b'Meet Benny Friedman. https://t.co/yMZhgv8VE1',4,following39
user33,b'Meet @Nesreen___ who is proud of her younger brother vandalising school property to spread hatred against Jewish st\xe2\x80\xa6 https://t.co/OQ0f7slQUd',3,following39
user33,"b'RT @iranintl_eng: Javas Zarif: ""Most of the Iranians on Twitter are hostile towards us. They\'re led by #UnitedStates and #SaudiArabia and a\xe2\x80\xa6'",3,following39
user33,b'RT @fvuvuvck: Reminder that when the west does it it\xe2\x80\x99s islamophobic \nhttps://t.co/QMxd0Ijdrh',1,following39
user33,"b'No Pakistan. You don\xe2\x80\x99t save the future by planting trees on Monday and sponsoring terrorism on Tuesday, Wednesday,\xe2\x80\xa6 https://t.co/VFEJLQ7Xr3'",3,following39
user33,b'@fvuvuvck If you make a mistake just turn it into Mohammad Zuhdi Jasser',3,following39
user33,b'Me approaching an artist: I want you to draw Mohammad!\n\nArtist: NO!\n\nMe: Draw Mohammad!\n\nArtist: NO!\n\nMe: Mohammad\xe2\x80\xa6 https://t.co/5OLjjo85yU',0,following39
user33,b'Left: Taliban Khan\n\nRight: PM Modi https://t.co/QNKtbZA4H2',3,following39
user33,"b'All day today, AlJazeera TV\xe2\x80\x99s Jihadi Journalists have been attacking me for defending White South African farmers.\xe2\x80\xa6 https://t.co/iAq67ur0pG'",3,following39
user33,"b'RT @Imamofpeace: This is beautiful, more of this please.\n\nhttps://t.co/sbcEHTWGr8'",4,following39
user33,b'The Most Honest Arab Muslim On Planet Earth https://t.co/eT9Q9Yd1AE',4,following39
user33,b'@Smurfskiii Fool',1,following39
user33,b'@nelson_bwa Muslims and the entire Middle East has been calling Israel an cursed \xe2\x80\x9dJewish Nation\xe2\x80\x9d for 7 decades. Now\xe2\x80\xa6 https://t.co/u7JD7RG4VZ',3,following39
user37,b'RT @lilbrokebastard: Wtf you doing buying condoms for if you\xe2\x80\x99re uncircumcised? Just staple that shit at the top and you good.',1,following43
user37,"b'RT @JavonceK: My mom just fell through the mf ceiling, enjoy. https://t.co/L2D75THohb'",1,following43
user37,"b'RT @chrissyteigen: He\xe2\x80\x99s such a monster like an actual monster, this isn\xe2\x80\x99t normal https://t.co/0b1LrbE3Hz'",1,following43
user37,b'RT @tbrownmedia: im rting this cuz some of ya\xe2\x80\x99ll be doing coke n im not here to tell nobody how to live they life but be safe https://t.co/\xe2\x80\xa6',1,following43
user37,b'RT @elijvhx: I woulda fucked around and fell off earth https://t.co/n2BRduK16b',1,following43
user37,"b'RT @naciasi: I hope the ""burnt pussy lips"" girls are having a great day. https://t.co/3zgvREeA1F'",1,following43
user37,b'RT @OutterSpaceSWAG: getting my dick pierced at Claire\xe2\x80\x99s',1,following43
user37,b'RT @Dietz__Tweetz: ima sick fuck I like a quick hyuck https://t.co/si3LFmFf1j',1,following43
user37,b'RT @gramnoc: Nigga got on a whole helmet \xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/R14XpXV1N5',2,following43
user37,b'RT @ActuallyGina: me fucking too uzi me too https://t.co/AhXtqjHNWI',1,following43
user37,b'RT @JustcallmePort: Like a dick i stick up for my niggas',1,following43
user37,b'RT @CuddyTre: Imma block his ass https://t.co/mZb75beQjL',1,following43
user37,b'my english class makes my ass itch',1,following43
user37,b'RT @_anabelleg: me in front of my mirror when im high as shit https://t.co/dkMkZMqt7g',1,following43
user37,b'RT @TrashyeWest: Sheck Wes: Oh! F*ck! Shit!\n\nMe: https://t.co/Wx431to3SR',1,following43
user37,b'RT @boujeesIut: my brain trying to process a simpIe math probIem https://t.co/KuTX7fPJws',4,following43
user37,b'RT @ParkerTheOne: Bad Bunny is gonna be in Space Jam 2 what the fuck https://t.co/kEw8VzVo6R',1,following43
user37,"b'RT @harleivy: an online clothing store called ""the reformation"" really said fuck heteronormativity and made the most beautiful lesbian cent\xe2\x80\xa6'",1,following43
user37,"b'RT @JiggyMilio: ""He\'s a pit rat""\xf0\x9f\x98\x82\xf0\x9f\x92\x80 https://t.co/gU84dEM9su'",1,following43
user37,"b'RT @cherryglazeer: goodmorning fellow bad bitches, lets get this bread \xf0\x9f\x98\x88\xf0\x9f\x92\xaf\xf0\x9f\x92\xb8'",1,following43
user37,b'RT @YeahTeriq: That nigga Will Smith took a cab from philly to Cali',2,following44
user37,b'RT @celestiaIdoll: want to cuddle n slide my hand down your pants',1,following44
user37,b'@gazucci Fuck r u?',1,following44
user37,b'Slipknot is the shit',1,following44
user37,b'RT @somfierce: should i get into crack? not too heavy just a lil',1,following44
user37,b'RT @LORAFRIMANEE: niggas lied about lil wayne dropping carter v?? https://t.co/nD5iP7bwEY',2,following44
user37,b'RT @SHEDSDED: Fuck i love cats. Nice fat juicy titties. I mean kitties https://t.co/3zcacNiaDi',1,following44
user37,"b""RT @lalomayhem: I love you, don't ever fucking question that. Thats why we'll never get along.""",1,following44
user37,"b'RT @katanasIice: Fuck a good morning text, shove an iced coffee up my ass'",1,following44
user37,b'RT @CuriousPeterG: Are girls called chicks because they produce eggs or because they love cocks? https://t.co/4kLeY4yUqI',1,following44
user37,b'RT @alxusera: BITCH I WAS NOT EXPECTING THAT \xf0\x9f\x98\xad https://t.co/dcP6ck8MdC',1,following44
user37,b'Bitch I wanna suck on your titty',1,following44
user37,b'Thiiissss nigggaaaa\xf0\x9f\x98\x82\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',2,following44
user37,b'Oh shit! I forgot I have a job now. Goodnight\xf0\x9f\x98\xb4\xe2\x9c\x8c',1,following44
user37,b'RT @mynewnamethomas: And y\xe2\x80\x99all say NY niggas not the best ??? https://t.co/yF8tqAX3PG',2,following44
user37,"b""RT @Chimichamu: Newsflash to you niggas who talk/think like this: y'all ain't saying shit. Shut up. https://t.co/84J8B3pivR""",2,following44
user37,b'RT @WWE90s_: Arriving at a house party when you know the cunts didn\xe2\x80\x99t want you there.. https://t.co/T2zlXqMdpZ',1,following44
user37,b'RT @ahddonay: This month been crazy af wtf ????? https://t.co/QjJmFCgRSa',1,following44
user37,b'RT @houston_trill98: Me realizing Halloween is just next month \xf0\x9f\x8e\x83 https://t.co/Q0xSHMsGQ8',4,following44
user37,"b'RT @HotFreestyle: 3 years ago today, Mac Miller released his third studio album \xe2\x80\x9cGO:OD AM\xe2\x80\x9d. https://t.co/70Rq1I8rzC'",4,following44
user37,b'RT @vivicsilvaa: Big fuck you to anyone who puts Mac in the same category as x don\xe2\x80\x99t @ me https://t.co/vviRZhl24N',1,following44
user38,b'RT @HeyImTray: Having a strong woman by your side does a lot to us men honestly. https://t.co/t0mYdRy0Sf',4,following45
user38,b'RT @inherfeeIs: there is a huge difference between genuinely liking someone and liking the attention they give you and it took me a while t\xe2\x80\xa6',4,following45
user38,b'RT @__ggab: Getting cute after looking bummy for a long time is one of the best feelings. Feels like a bad bitch has been rebirthed',1,following45
user38,b'Ugh I actually wanna go out tonight but getting ready &amp; all of that takes time . . My ass ready for bed after this shower \xf0\x9f\x98\x82',1,following45
user38,b'I have to braid singles on D\xe2\x80\x99s hair tonight &amp; im not looking forward to it . . His long ass curly hair is so beauti\xe2\x80\xa6 https://t.co/OaSoLZpzV1',1,following45
user38,b'I was gunna say Jonas brothers cause that shit hurt \xf0\x9f\x92\x94\xf0\x9f\x98\xab https://t.co/RreEnffA6S',1,following45
user38,b'RT @lexxxx_sanchez: You don\xe2\x80\x99t speak to me but you speak about me? Bitch I\xe2\x80\x99m honored that\xe2\x80\x99s fan behavior',1,following45
user38,b'Bruh this adjuster I\xe2\x80\x99m filing a claim with is a fucking idiot . . It\xe2\x80\x99s time for a new job cause once again I don\xe2\x80\x99t\xe2\x80\xa6 https://t.co/OgFCI9drJc',1,following45
user38,b'RT @AlyciaTyre: You gotta learn the difference between somebody who really fucking with you and somebody who\xe2\x80\x99s only around to ride your wav\xe2\x80\xa6',1,following45
user38,b'RT @trrvisXX: tryna fuck w/ the same person forever',1,following45
user38,b'That first I love you . . It just does something to you &amp; you never forget that shit',1,following45
user38,b'Bruh I\xe2\x80\x99m such a bitch loll \nA pulled up last night &amp; right as I got in the car I said \xe2\x80\x9cso what did you bring me\xe2\x80\x9d \xf0\x9f\x98\x82\xe2\x80\xa6 https://t.co/5tfwWc0TFf',1,following45
user38,b'I feel so sick to my stomach right now \xf0\x9f\x98\xab I better not be getting the flu or something cause we about to have problems',4,following45
user38,b'Regretting that bottle right now . . I feel like shittttt',1,following45
user38,b'Ugh I suck I drank a bottle of henny &amp; I gotta work tomorrow \xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x98\xab fuck A for talking me into it',1,following45
user38,b'RT @1BigNel: my gf just finished her wig and she thinks she\xe2\x80\x99s a bad bitch so it\xe2\x80\x99s only right that I get my hair cut and show her who the re\xe2\x80\xa6',1,following45
user38,b'RT @landonromano: today\xe2\x80\x99s MOOD: \xe2\x80\x9cwhen hoes hate on it I punch em dead in they mouth\xe2\x80\x9d \xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3\xf0\x9f\x98\xa9\xf0\x9f\x92\x80\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/QzXXTGtc51',1,following45
user38,b'Lmao have you met my ex \xf0\x9f\x98\x82\xf0\x9f\x98\x82 that dude was a damn pro &amp; now he alone with no hoes \xf0\x9f\x98\x82 https://t.co/iroxSYIpvj',1,following45
user38,b'RT @Avryyyy: My nigga: You coming with me to get food ? \n\nMe: https://t.co/6yaFP2MIrV',2,following45
user38,b'RT @ItsPrincessAnna: IVE BEEN LOOKING FOR THIS VIDEO FOR MONTHS AND I FINALLY FOUND IT https://t.co/I4pQHs2B3y',4,following45
user38,b'OMG I SEE @LilSkies TODAY !!! DO YOU KNOW HOW MUCH I FUCKIN LOVE HIM',1,following45
user38,b'RT @balleralert: Ariana Grande remembers Mac Miller https://t.co/LPV01Dayav',4,following45
user38,b'Put him to sleep &amp; smoke all his weed \xf0\x9f\x98\x9b\xf0\x9f\x98\x8e\xf0\x9f\x98\x82',1,following45
user38,b'\xe2\x80\x9c You just walked in like you were some ghetto bitch from Oakland ready to fight \xe2\x80\x9c lmao \xf0\x9f\x98\x82\xf0\x9f\x98\x82 bruhhh I\xe2\x80\x99m always ready to fight I gotta stop',1,following45
user38,"b'Lmao bruhhh you know this kid got some wack ass tree if the teacher didn\xe2\x80\x99t smell it right as he pulled it out , eve\xe2\x80\xa6 https://t.co/GncfO4Ux4v'",1,following45
user38,b'Omg I\xe2\x80\x99m already in such a mood today cause I woke up feeling like shit \xf0\x9f\x98\xab',1,following45
user38,b'RT @landonromano: MOOD: why tf u lurking on my page and not liking my pics bitch? Fuck out my face \xf0\x9f\xa4\xa3\xf0\x9f\x98\xa9\xf0\x9f\x98\xad\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x91\xf0\x9f\x92\x80 https://t.co/H1nRZSk9C2',1,following45
user38,b'RT @daebaddest: Her:  I rolled us a blunt \n\nUs: https://t.co/BqErC6kS70',1,following45
user38,b'\xe2\x80\x9c She can\xe2\x80\x99t suck dick with no hands that ain\xe2\x80\x99t my girl no more . I liked her before we did anything now I\xe2\x80\x99m over it\xe2\x80\xa6 https://t.co/YkH8WL34xi',1,following45
user38,"b'RT @DeronAntonio: Bitches start selling pussy and be all over socials talkin bout ""boss up"" ""get you sum money"" bitch not everyone want to\xe2\x80\xa6'",1,following45
user38,"b'RT @Darkskintigga: Y\xe2\x80\x99all Females Not Even Cryin Anymore, y\xe2\x80\x99all Moving On Like The Nigga Never Existed\xf0\x9f\x98\x90'",2,following45
user38,b'Cut 4 inches &amp; my hair still touches my ass \xf0\x9f\x98\x9b',1,following45
user38,b'Okay I was trippin for no reason my hair looks bomb af \xf0\x9f\x98\x8d Thanks Juan \xf0\x9f\x92\x95',4,following45
user38,b'RT @chiefkeef4L: lmfaooooo remember this video https://t.co/i0vjAeodqf',4,following46
user38,"b'RT @Zachtyvm: I just don\xe2\x80\x99t date to date, it\xe2\x80\x99s long term or nothing'",4,following46
user38,b'@HALF0UNCE I do that same shit it sucks',1,following46
user38,b'RT @YooSideNigga: Whoever this is she RIPPED THIS HOE IN HALF \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/OMVOyryd8a',1,following46
user38,b'RT @xojessicaa1: I swear a nigga be looking good in a plain white t-shirt with a chain on boyyy. \xf0\x9f\xa4\xa3\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb',2,following46
user38,b'RT @jcaayy: My nigga chocked me in front of my friend this bitch gone text me while we walking like \xe2\x80\x9cu okay? That looked a little tight\xe2\x80\x9d bi\xe2\x80\xa6',2,following46
user38,b'RT @Two4oe: Bru woke up like any guilty nigga would \xf0\x9f\x98\x82 https://t.co/fF4oLEGEOY',2,following46
user38,b'RT @clarencenyc_: I ain\xe2\x80\x99t going back and forth with you niggas tho I\xe2\x80\x99m bout to eat some food then have some great sex in my king size bed I\xe2\x80\xa6',2,following46
user38,b'@ me in the shit I can tell u if I made a fake page I\xe2\x80\x99ll say whatever tf I need to say to ur face or Thur my own pa\xe2\x80\xa6 https://t.co/auo898pbAf',1,following46
user38,b'RT @emsarahholden: Do you ever dread just going into work and holding back the fucking tears in front of people all day because your person\xe2\x80\xa6',1,following46
user38,b'RT @KodakBlack1k: Niggas Love Talm Bout \xe2\x80\x9cNo Cap\xe2\x80\x9d But Be Cappin Like A Muhfucka',2,following46
user38,b'RT @GuttaTrappin: 45 years is too much. I mean what they did was beyond stupid but it not worth 45 years. A white police office killed a bl\xe2\x80\xa6',1,following46
user38,b'RT @jaydaLooks: My body count matter to me\xf0\x9f\x98\xad y\xe2\x80\x99all hoes hop from dick to dick i will NEVER relate \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\x98',1,following46
user38,b'RT @GlocsAnd6enjis: if you date me we will have: \n\nmorning sex\nafternoon sex\ndinner sex\nafter meal sex\ni made pancakes sex\ngood morning sex\xe2\x80\xa6',1,following46
user38,b'Shit be hitting me outta nowhere \xf0\x9f\x98\xa5\xf0\x9f\x98\xa5',1,following46
user38,b'I wanna nigga to snatch me up &amp; put me in my place \xf0\x9f\x99\x88but I got a smart ass mouth so it might be a switch up and you\xe2\x80\x99ll be at my place \xf0\x9f\x91\x85\xf0\x9f\x8f\xa0\xf0\x9f\x98\x82',2,following46
user38,b'That hoe yeah yeah she weak bet you don\xe2\x80\x99t find anotha bitch like meee',1,following46
user38,b'Maybe her pussy was better  &amp; wetter \xf0\x9f\x98\x82\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',1,following46
user38,b'I swear that bitch was mad pressed that nigga ain\xe2\x80\x99t want her over a so called minor \xf0\x9f\x98\x82\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f be on yo grown lady shit then boo',2,following46
user38,b'RT @DoeBoyOfficial: Shit can go from \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbd to \xe2\x9c\x8c\xf0\x9f\x8f\xbd real fast don\xe2\x80\x99t try me ...',1,following46
user38,b'RT @HornyFacts: Being single is nice until you get horny..',1,following46
user38,"b""RT @HornyFacts: Wifey isn't a girl who smokes with you and fucks you whenever. Wifey is a girl that motivates you and makes sure you aren't\xe2\x80\xa6""",1,following46
user38,"b""RT @HornyFacts: Good sex is so important. Like if we're not about to eat each other alive I don't want itt""",1,following46
user38,b'RT @HornyFacts: How to keep a girl happy: 1) Grab her butt 2) Buy her food 3) Cuddle with her 4) fuck her good 5) Repeat.',1,following46
user38,"b'RT @HornyFacts: Claim your girl, love your girl, fuck your girl, spoil your girl, be faithful to your girl, trust your girl &amp; she will stay\xe2\x80\xa6'",1,following46
user38,b'RT @pretty_quotesss: if u got 0 hoes retweet this.',1,following46
user38,b'Weird ass bitches \xf0\x9f\x98\x82\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',1,following46
user38,b'Fake hoes I hate',1,following46
user39,"b'toying with my pussy, come watch for freee #NSFW https://t.co/ydUYWvRTbI'",1,following47
user39,"b'Horny girls are online waiting for you to watch them, free with signup!! Link in bio #NSFW https://t.co/4DA8a3MC5x'",1,following47
user39,b'come watch me I\xe2\x80\x99m naked rn:) link in bio #nudity https://t.co/aXJ3ECRZex',1,following47
user39,"b""I'm so horny right now #webcams https://t.co/jha3ELP2x7""",1,following47
user39,"b'Horny girls are online waiting for you to watch them, free with signup!! Link in bio #webcams https://t.co/rDFAPICsca'",1,following47
user39,"b""I'm exposing myself, come watch free, link in bio:) #free https://t.co/OtrxqiQY9H""",1,following47
user39,b'Naked girls exposed LIVE &amp; FREE - link in bio #free https://t.co/Rs9yhhUQjC',1,following47
user39,b'Thousands of girls exposing themselves right now just follow the link in my bio\xf0\x9f\x98\x8b #nude https://t.co/VV5dgvPfaG',1,following47
user39,b'Naked girls exposed LIVE &amp; FREE - link in bio! #live https://t.co/8GiA1ddzVZ',1,following47
user39,"b'so fucking horny, i\xe2\x80\x99m getting online come watch #live https://t.co/rNA8iNjsDI'",1,following47
user39,"b'watch horny girls live, free signup! Link in bio #anal https://t.co/xRgSMlao12'",1,following47
user39,"b""I'm so horny right now https://t.co/BB8V5lIbAM""",1,following47
user39,b'Thousands of girls exposing themselves right now just follow the link in my bio\xf0\x9f\x98\x8b https://t.co/fqeBBIz87G',1,following47
user39,"b""Smoking #weed does not ruin your life, that's all on you. If you can't manage smoking weed and having a successful life, thats your problem.""",1,following47
user39,"b'Weed will never kill you, but the DEA might.'",1,following47
user39,b'Given an opportunity deer will chew gum and   Marijuana....',1,following47
user39,"b""RT this if you don't give a fuck!""",1,following47
user39,b'4:20 time to get lifted.',1,following47
user39,"b'The short term effects are a mood altering state where some senses are enhanced, while reality is  reased.....'",4,following47
user39,"b'Marijuana also known as cannabis, reefer, pot and ganga has been around since prehistory.....'",4,following47
user39,"b""Don't hate, Medicate.""",1,following47
user39,"b'Smoke weed, not cigarettes.'",1,following47
user39,"b""Blasting Bob Marley, and smoking L's in the pool. Goodbye summer.""",1,following47
user39,b'I want to smoke a few joints with Morgan Freeman.',1,following47
user39,"b'Inhale the good shit, exhale the bullshit.'",1,following47
user39,"b'Crush a bit, little bit, roll it up, take a hit.'",1,following47
user39,b'God is perfect. Man is not. Man made liquor. God made pot.',1,following47
user39,"b'The short term effects are a mood altering state where some senses are enhanced, while reality is  reased.....'",4,following47
user39,b'fingering my pussy come watch #anal #naughty https://t.co/vprz6Ax6IK',1,following48
user39,"b'Live now, link in bio #anal #naughty https://t.co/fPgS6L6rLH'",1,following48
user39,"b'A valid email gets you unlimited pleasure, link in my bio!\xf0\x9f\x98\x8f #anal #naughty https://t.co/8YH4khrthH'",1,following48
user39,b'Naked girls exposed LIVE &amp; FREE - link in bio #anal #horny https://t.co/wGXShEqjnf',1,following48
user39,b'free signup for unlimited live girls! follow the link in my bio #anal #horny https://t.co/AtA3y2DXY9',1,following48
user39,"b'A valid email gets you unlimited pleasure, link in my bio!\xf0\x9f\x98\x8f #anal #horny https://t.co/n4AtJUaFGu'",1,following48
user39,"b""I'm naked fingering my pussy, free access!! #anal #nawty https://t.co/tXhEqFQHf5""",1,following48
user39,b'naked girls doing whatever you want - free signup - link in bio! #anal #adult https://t.co/U9cfG0RCRq',1,following48
user39,b'Check out my bio for free fun #anal #adult https://t.co/0QaaD4kezT',1,following48
user39,b'Thousands of girls exposing themselves right now just follow the link in my bio\xf0\x9f\x98\x8b #anal #adult https://t.co/llyaLpGl1e',1,following48
user39,"b'find the horniest girls in your area, signup from the link in my bio:) #anal #adult https://t.co/TIQ2FjinMx'",1,following48
user39,b'come watch me I\xe2\x80\x99m naked rn:) link in bio #anal #adult https://t.co/YG1w4IaufJ',1,following48
user39,"b'Live now, link in bio #anal #adult https://t.co/qkQsDfKXdj'",1,following48
user39,"b'Chat with live girls &amp; watch them play for free, link in bio #anal #fingering https://t.co/DZ2PFJ3IOa'",1,following48
user39,"b""I'm so horny right now #anal #fingering https://t.co/6be7wbUDY2""",1,following48
user39,b'Full access for free signups link in bio #anal #fingering https://t.co/FuH7WmskMh',1,following48
user39,b'fingering my pussy come watch #anal #fingering https://t.co/T9De4U1lBK',1,following48
user39,"b'Unlimited access to live girls, follow my link! #anal #pussy https://t.co/iDXGojiv3A'",1,following48
user39,b'Access 100s of live girls with free signup! Link in bio #anal #pussy https://t.co/WVZwh3J169',1,following48
user39,b'I\xe2\x80\x99m LIVE!\xc2\xa0 Access in bio #anal #pussy https://t.co/c2YfLyLpbX',1,following48
user39,"b'From my new favorite site, free clips with a free membership! More info in my bio #anal #pussy https://t.co/BbQfQUfHt6'",1,following48
user39,"b'Free webcams, follow the link in my bio #anal #pussy https://t.co/eBSWmgx8Pv'",1,following48
user39,b'Naked girls exposed LIVE &amp; FREE - link in bio #anal #NSFW https://t.co/PXH19Ol0Xb',1,following48
user39,b'naked girls doing whatever you want - free signup - link in bio! #anal #nudity https://t.co/1088ZqyRJU',1,following48
user39,b'One email gets you unlimited free access! Link in bio #anal #nudity https://t.co/I3Slh0eWwn',1,following48
user39,"b'toying with my pussy, come watch for freeee #anal #nudity https://t.co/9GSlaKj9LK'",1,following48
user39,"b'toying with my pussy, come watch for free #anal #nudity https://t.co/joVOGwcDMk'",1,following48
user39,b'Get free access to tons of adult cams now #anal #nudity https://t.co/RM9uY64MZu',1,following48
user39,"b'Chat with live girls &amp; watch them play for free, link in bio #anal #webcams https://t.co/1Bgh8iLGaV'",1,following48
user39,"b""I'm so horny right now #anal #webcams https://t.co/KacvK5s2OE""",1,following48
user39,b'come watch me I\xe2\x80\x99m naked rn:) link in bio #anal #webcams https://t.co/IzuSxYBYmL',1,following48
user39,b'Horny?\xc2\xa0 Why not jerk off to a live model for free? Link in bio\xf0\x9f\x91\x84 #anal #webcams https://t.co/qN62x4ZwVy',1,following48
user39,b'naked girls doing whatever you want - free signup - link in bio! #anal #nude https://t.co/UjfPlFIeUe',1,following48
user39,b'Come fuckk meee #anal #nude https://t.co/sbCPX8hlTk',1,following48
user39,"b""I'm exposing myself, come watch free, link in bio:) #anal #nude https://t.co/76wA6F2lfT""",1,following48
user39,"b'toying with my pussy, come watch for freee #anal #nude https://t.co/prpZ7YEYsB'",1,following48
user39,"b'Unlimited access to girls live, link in bio #anal #live https://t.co/ZozxI5KVZa'",1,following48
user39,"b'so many live girls to choose from, all free with signup!\xc2\xa0 Link in bio! #anal #live https://t.co/lpKKxBBMHQ'",1,following48
user39,b'biggest database of whores on the net\xf0\x9f\x98\x9d #anal #live https://t.co/EAJMSYo3QS',1,following48
user39,"b'so fucking horny, i\xe2\x80\x99m getting online come watch #anal #live https://t.co/kpr69cNHrm'",1,following48
user39,b'One email away from unlimited pleasure #anal #live https://t.co/zguJJiyzVH',1,following48
user39,"b'Chat with live girls &amp; watch them play for free, link in bio #porn https://t.co/SzOeYli32o'",1,following48
user39,"b'Unlimited access to live girls, follow my link! #porn https://t.co/00uZMyvgjX'",1,following48
user39,"b'Exposing myself on free webcam right now, link in bio #porn https://t.co/UwOcxwzOlj'",1,following48
user39,b'One email away from unlimited pleasure #porn https://t.co/1SAGEAuk1y',1,following48
user39,"b""I'm naked fingering my pussy, free access!! #tits https://t.co/JDBcT33vyi""",1,following48
user39,"b""I'm naked right now playing with myself come visit me, link in bio #tits https://t.co/BhJE16ogpj""",1,following48
user39,b'One email away from unlimited porn #tits https://t.co/rA3seZhYGJ',1,following48
user39,"b""I'm so horny right now #sex https://t.co/vdUPyP6SaU""",1,following48
user39,b'Naked girls exposed LIVE &amp; FREE - follow link in my bio! #sex https://t.co/yIF9jopK3D',1,following48
user39,"b""I'm naked fingering my pussy, free access!! #sex https://t.co/LtGsrFrurb""",1,following48
user39,b'fingering my pussy come watch #babes https://t.co/rBisw6GtUC',1,following48
user39,b'One email away from unlimited porn #babes https://t.co/icK2YNh21D',1,following48
user39,"b'rubbing my pussy right nowww, come watch;) link in bio #naughty https://t.co/IyZLlJ5xpo'",1,following48
user39,"b'watch horny girls live, free signup! Link in bio #horny https://t.co/LbuxEIPUDW'",1,following48
user39,"b'Live now, link in bio #horny https://t.co/5YtubATUdX'",1,following48
user39,"b'From my new favorite site, free clips with a free membership! More info in my bio #horny https://t.co/53Ow30xRbc'",1,following48
user39,b'porn is so much better live.\xc2\xa0 free cams just put in your email that\xe2\x80\x99s it:) #nawty https://t.co/etwz4geQUx',1,following48
user39,"b'Unlimited access to girls live, link in bio #freeporn https://t.co/Iev35tP9zx'",1,following48
user39,"b'find the horniest girls in your area, signup from the link in my bio:) #freeporn https://t.co/ub5K9Kgdga'",1,following48
user39,"b'Get access to tons of adult cams for free, link in bio #adult https://t.co/kBdm5ucVCq'",1,following48
user39,"b'Unlimited access to live girls, follow my link! #fingering https://t.co/1WVZ6WUFPa'",1,following48
user39,"b'Type in your email and get instant access to tons of live girls, link in bio! #pussy https://t.co/Fu6XsVpltY'",1,following48
user39,"b'Unlimited access to live girls, follow my link! #pussy https://t.co/kISm2NhHgF'",1,following48
user39,"b'toying with my pussy, come watch for free #pussy https://t.co/wyRF7csr50'",1,following48
user39,b'porn is so much better live.\xc2\xa0 free cams just put in your email that\xe2\x80\x99s it:) #pussy https://t.co/e510AJEkVZ',1,following48
user39,b'One email away from unlimited pleasure #nudity https://t.co/HmecUsiLv1',1,following48
user39,"b'Free webcams, follow the link in my bio #nudity https://t.co/IL1Woovkaq'",1,following48
user39,b'naked girls doing whatever you want - free signup - link in bio! #webcams https://t.co/XtpFYtbsKs',1,following48
user39,"b'Exposing myself all night long, join me, link in bio #webcams https://t.co/yT25HWmKr7'",1,following48
user39,b'biggest database of whores on the net\xf0\x9f\x98\x9d #webcams https://t.co/PxeTk6QE5P',1,following48
user39,b'One email away from unlimited porn #webcams https://t.co/KK4R7vrIAf',1,following48
user39,b'Come toy with my pussy #free https://t.co/6hHYn2okFY',1,following48
user39,b'Check out my bio for free fun #nude https://t.co/GSWOzl8LT2',1,following48
user39,"b'find the horniest girls in your area, signup from the link in my bio:) #live https://t.co/OA09Zn2xxV'",1,following48
user39,b'watch horny girls live on their cam.\xc2\xa0 sign up is free:) #live https://t.co/kmny87HJ1z',1,following48
