user,tweets,follows,,
follower53,b'RT @YUNGBANS: Lonely as ever and nobody can help shit sucks.',user41,,
follower53,"b""RT @lavishlarri: Niggas be working out just to get hit wit a 30 lol ain't nobody wrestling""",user41,,
follower53,"b""Niggas be working out just to get hit wit a 30 lol ain't nobody wrestling""",user41,,
follower53,b'RT @lilcandypaint: I want some head',user41,,
follower53,b'RT @lavishlarri: Y\xe2\x80\x99all ready for this new shit?\xf0\x9f\x94\xa5',user41,,
follower53,b'Y\xe2\x80\x99all ready for this new shit?\xf0\x9f\x94\xa5',user41,,
follower53,b'RT @lavishlarri: Life is just a long ass nightmare..',user41,,
follower53,b'Life is just a long ass nightmare..',user41,,
follower53,"b'RT @basedsavage3600: Niggas will call you gang, brother etc until some shit go down then you turn into a associate real fast'",user41,,
follower53,b'RT @duwapkaine: Niggas will fake fw u so hard ...',user41,,
follower53,b'RT @lavishlarri: Shorty in Walmart told her son \xe2\x80\x9cPUT DAT SHIT BACK\xe2\x80\x9d so loud I damn near put my shit back',user41,,
follower53,b'Shorty in Walmart told her son \xe2\x80\x9cPUT DAT SHIT BACK\xe2\x80\x9d so loud I damn near put my shit back',user41,,
follower53,"b'RT @lavishlarri: I was outside at 2am doing badshit &amp; my mom ain\xe2\x80\x99t call not once , I know she don\xe2\x80\x99t love me'",user41,,
follower53,b'@Mckylan3901 Cuz I\xe2\x80\x99m real young skreet nigga',user41,,
follower53,"b'I was outside at 2am doing badshit &amp; my mom ain\xe2\x80\x99t call not once , I know she don\xe2\x80\x99t love me'",user41,,
follower53,b'RT @lavishlarri: I caught my ex at the bust stop wit her boyfriend lmao bitch tried to act blind',user41,,
follower53,b'I caught my ex at the bust stop wit her boyfriend lmao bitch tried to act blind',user41,,
follower53,b'@natecosmic Fuck they bitch',user41,,
follower53,b'RT @lavishlarri: Niggas become manager at McDonald\xe2\x80\x99s &amp; think they Mr. Krabs',user41,,
follower53,b'Niggas become manager at McDonald\xe2\x80\x99s &amp; think they Mr. Krabs',user41,,
follower53,b'RT @basedsavage3600: \xe2\x80\x9cBro she is not a hoe\xe2\x80\x9d nah nigga she not a hoe for YOU',user41,,
follower53,b'RT @lavishlarri: It\xe2\x80\x99s really niggas out here named Humphrey &amp; Herbert',user41,,
follower53,b'It\xe2\x80\x99s really niggas out here named Humphrey &amp; Herbert',user41,,
follower53,b'RT @lilcandypaint: I dead ass stay mad',user41,,
follower53,b'RT @lavishlarri: Niggas wan fight me cause they bitch textin me lmao',user41,,
follower53,b'Niggas wan fight me cause they bitch textin me lmao',user41,,
follower53,"b""RT @levicarter: I'm that nigga that don't know you and don't care to know you""",user41,,
follower53,b'RT @lavishlarri: Tired of these suburban niggas thinking they hard...',user41,,
follower53,b'Tired of these suburban niggas thinking they hard...',user41,,
follower53,b'RT @lavishlarri: No longer worried bout dees hoes..',user41,,
follower53,b'No longer worried bout dees hoes..',user41,,
follower53,b'RT @lavishlarri: This bitch water just broke in class',user41,,
follower53,b'@myagxng Dm me nudes n I gotchu',user41,,
follower53,b'This bitch water just broke in class',user41,,
follower53,b'RT @lavishlarri: I\xe2\x80\x99m in her mouth in the mourning like cereal',user41,,
follower53,"b""You don't gotta fuck wit me cause you niggas can't fuck wit me""",user41,,
follower53,b'RT @Lerado78: Niggas slick don\xe2\x80\x99t wanna see you eat unless they a part of it.',user41,,
follower53,b'RT @lavishlarri: Y\xe2\x80\x99all want me to drop sum old shit ??',user41,,
follower53,b'Y\xe2\x80\x99all want me to drop sum old shit ??',user41,,
follower53,b'@cindyruizzz Can you be my bitch for life?\xf0\x9f\x92\x9c',user41,,
follower53,b'Why broke niggas be the loudest ?',user41,,
follower53,b'RT @YUNGBANS: You gotta give my son head before we go he just got circumsized and need some relief. https://t.co/UjN3Fqwsqk',user41,,
follower53,b'I ain\xe2\x80\x99t shit but I gotta purpose',user41,,
follower53,b'Niggas get a hotel &amp; think they Zack n Cody',user41,,
follower53,b'@adrianvintage \xf0\x9f\x98\x82sum shit I\xe2\x80\x99ll say',user41,,
follower53,b'RT @ynggold: Run @lavishlarri shit up for me \xe2\x9c\xa8\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd\xe2\x9d\x84\xef\xb8\x8f we gon have some work coming so slide this to 10k! https://t.co/T57Jf2fKlD',user41,,
follower54,"b'Shannon: \xe2\x80\x9cyou not a Uzi fan are you?\xf0\x9f\xa7\x90\xe2\x80\x9d\nMe: \xe2\x80\x9c *dramatically kisses teeth* I don\xe2\x80\x99t cheat, me and my girl fuck bitches together\xe2\x80\x9d'",user41,,
follower54,b'Drake still comin for Kanye \xf0\x9f\x98\x82 this man was got peeved hard as fuck',user41,,
follower54,"b'My body deadass woke me up @ 4am to start my day....\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f No, Dummy. I meant wake me up @ 8am\xf0\x9f\x98\xaa'",user41,,
follower54,"b'Wait a min, it\xe2\x80\x99s ONLY been 3 years...what the fuck https://t.co/5xkt1Ac3CV'",user41,,
follower54,b'These lil white hoes below me (and gramma next door) finna really hate me for vibrating their ceiling @ 9:58 PM https://t.co/imeGTvnQ3Z',user41,,
follower54,b'This dinner got my dick hard',user41,,
follower54,b'I need to ice this evil ass laugh I got\xf0\x9f\x98\x82 https://t.co/RBcYkXONIk',user41,,
follower54,b'When your girl don\xe2\x80\x99t even listen to you and calls you anyway cause she miss your dumb ass \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f',user41,,
follower54,"b'Yup, my new favorite word is problematic. Bitch has been demoted to runner up'",user41,,
follower54,b'This was probably the worst time my laptop could possibly decide to break. What the fucking fuck.',user41,,
follower54,b'RT @starjun_: These nigga playing Voccer \xf0\x9f\x98\x82 https://t.co/a2mqV0nHlp',user41,,
follower54,b'You saw how Math just turned around on that ass? Alright. https://t.co/hK4cOVEui2',user41,,
follower54,"b'RT @KerriMe_Away: Wiz, Cudi, Curren$y and Mac had a whole ass ERA. Made those years as a teenager full of angst way more bearable. I\xe2\x80\x99m so s\xe2\x80\xa6'",user41,,
follower54,b'RT @_makavely: Someone made a compilation of G herbo and his dog and I\xe2\x80\x99m fucking screaming LMAO https://t.co/omhPxikW1s',user41,,
follower54,"b'RT @x_Darryn: Hey black people, law school is hard. \n\nBut black lawyers make up less than 5% of the industry. That percentage is declining.\xe2\x80\xa6'",user41,,
follower54,b'RT @WestSide_Do: *Me actually tryna Netflix &amp; Chill*\n\nHer: Pull your dick out nigga damn! \n\nMe: https://t.co/X6k9U5y9wB',user41,,
follower54,b'RT @JayGalxby: If you using lube for the pussy you don\xe2\x80\x99t need to be fuckin that thang supposed to be soaking before you put the tip in http\xe2\x80\xa6',user41,,
follower54,b'RT @NEELRXH: me and the 2 followers that always fuck with my tweets i hope y\xe2\x80\x99all niggas having a wonderful day https://t.co/SMICknpTLG',user41,,
follower54,b'RT @BlvkKing: There\xe2\x80\x99s 3 types of couples in this video. And they all stuck together. \n\nOne couple got they ass beat together\nOne couple bea\xe2\x80\xa6',user41,,
follower54,b'The TL real evil today like the fuck \xf0\x9f\xa7\x90 https://t.co/j1OYcNNkiX',user41,,
follower54,"b'Me to myself: \xe2\x80\x9cplaces you need to go back to: New York, Toronto, Barbados, nigga half yo family think you dead\xe2\x80\x9d'",user41,,
follower55,"b""In the choice between freedom and socialism, I choose freedom. And that's why I choose @tedcruz for #TXSen. RETWEET\xe2\x80\xa6 https://t.co/64iBJHYYkU""",user42,,
follower55,"b""RT @tedcruz: Yes, Congressman O'Rourke &amp; I will be on the ballot this November, but there will be so much more. Jobs, paychecks, your 401K\xe2\x80\xa6""",user42,,
follower55,b'RT @KayaJones: I want to show other celebrities who voted for @realDonaldTrump it\xe2\x80\x99s ok to come forward. Better yet let\xe2\x80\x99s show the world how\xe2\x80\xa6',user42,,
follower55,b'RT @KayaJones: This was the magic of #Vegas tonight because of this man @realdonaldtrump thank you for coming to my hometown and look at th\xe2\x80\xa6',user42,,
follower55,"b'RT @RSBNetwork: President @realDonaldTrump absolutely packs the house at JQH Arena in Springfield, MO. #TrumpRally #RedWave https://t.co/1c\xe2\x80\xa6'",user42,,
follower55,b'RT @RealErinCruz: #FightingForCalifornia\nhttps://t.co/mNmnXtnBIB https://t.co/as0hJaxd7E',user42,,
follower55,"b""RT @tedcruz: Thanks for tuning in to tonight's #TXSenateDebate. \n\nLet's #KeepTexasRed --&gt; https://t.co/FTjsHrmFJh https://t.co/pwpMVQpmJB""",user42,,
follower55,"b'RT @tedcruz: Texas understands a very simple formula: when you cut taxes and lift burdens on small businesses, it\xe2\x80\x99s good for Texas. https:/\xe2\x80\xa6'",user42,,
follower55,b'RT @RealErinCruz: Get involved. Train with @EIP_CA to be Poll Observers. You can be both! #CaliforniaStrong #ElectionIntegrity https://t.co\xe2\x80\xa6',user42,,
follower55,b'@RealErinCruz https://t.co/9IXwHmj8bf',user42,,
follower55,b'RT @RealErinCruz: We have a big weekend ahead~ doing Outreach and Campaigning with California Candidates! YES! #VoteRepublican #Election201\xe2\x80\xa6',user42,,
follower55,b'RT @Nimuedreamer: Midterms are just over a month away. Make sure we turn CA with a huge #RedWave!\n@TeamErinCruz  @RealErinCruz https://t.co\xe2\x80\xa6',user42,,
follower55,b'RT @RealErinCruz: .@potus &amp; @ACLJ we need help in Cali to ensure fair &amp; free elections. LA has @SenFeinstein @RepMaxineWaters &amp; @AdamSchiff\xe2\x80\xa6',user42,,
follower55,"b'RT @FactsMatterJack: @realDonaldTrump #MissionAccomplished exact as planned! Job Well Done, thanks for all that serve keeping America safe\xe2\x80\xa6'",user42,,
follower55,"b'RT @FoxNews: .@POTUS hosts a ""Make America Great Again"" rally in Springfield, Missouri. https://t.co/4AUMk6eQkZ'",user42,,
follower55,"b'RT @FoxBusiness: .@POTUS urges his supporters to vote in the midterm elections: ""Get out in 2018 because you are voting for me in 2018."" ht\xe2\x80\xa6'",user42,,
follower55,"b'RT @FoxNews: .@POTUS: ""After years of rebuilding other nations...We are finally rebuilding our nation. And we are doing it with American gr\xe2\x80\xa6'",user42,,
follower55,"b'RT @FoxNews: .@POTUS: ""We have the best economy in our history today."" https://t.co/Q3HSllwKXt https://t.co/h8vxVBXlZ9'",user42,,
follower55,"b'RT @FoxNews: .@POTUS: ""This is an incredible time for our nation."" https://t.co/Q3HSllwKXt https://t.co/uJHip30qSe'",user42,,
follower55,"b'RT @FoxNews: HAPPENING NOW: President @realDonaldTrump holds a ""Make America Great Again"" rally in Missouri. https://t.co/Q3HSllwKXt https:\xe2\x80\xa6'",user42,,
follower55,b'RT @marcoquiroz2014: @FoxNews @POTUS Love winning #MAGA https://t.co/Ebmu8kdNmi',user42,,
follower56,"b""RT @sara8smiles: It's sunset here on the East Coast of the Corporate US...I better grab my lithium sky straw and snort heavily.""",user42,,
follower56,b'RT @NWSSaltLakeCity: What a dust devil! #utwx https://t.co/kOJu7RVcsC',user42,,
follower56,"b'RT @BLMIdahoFire: #8MileFire est. 300 acres, burning 5 miles south of Soda Springs. County officials are evacuating areas north of the fire\xe2\x80\xa6'",user42,,
follower56,"b'RT @lschamb903: Full rainbow tonight over an apple orchard in Hilton, NY @john_kucko @spensgen @whec_rcaniglia @news10nbc @news10nbc @13WHA\xe2\x80\xa6'",user42,,
follower56,b'RT @sara8smiles: You guys see this shit? https://t.co/r5HQUpSgou',user42,,
follower56,b'RT @MrSirUgly: Precisely that! The Australian government of whatever party is nothing but the bum-boy of the bloody Yank government and the\xe2\x80\xa6',user42,,
follower56,b'RT @cobrainfo1: The #Cabal spends about three billion dollars daily to keep the illusion of the ordinary reality running. It does this by s\xe2\x80\xa6',user42,,
follower56,"b""RT @MattWalshBlog: I'm told that Christine Ford wants justice. Really? So she didn't want justice right after it happened? Or 5 years after\xe2\x80\xa6""",user42,,
follower56,"b""RT @NWSSaltLakeCity: Happy first day of fall!  While there is no snow in the forecast yet, it's the time of year when we wonder when the fi\xe2\x80\xa6""",user42,,
follower56,b'RT @UtahWildfire: Video of a Cobra helicopter from the US Forest Service Firewatch Program flying over the #BaldMountainFire during yesterd\xe2\x80\xa6',user42,,
follower56,"b""RT @NWSSaltLakeCity: The high temperature today at SLC airport was a very fall-like 74\xc2\xb0F, the lowest high temperature we've had since June\xe2\x80\xa6""",user42,,
follower56,b'RT @Homestead4Honey: #Fluoride #SideEffects #ThingsThatMakeYouGoHmm https://t.co/TkfV5L8DWU',user42,,
follower56,"b""RT @Reuters: Iran's Khamenei says attack on military parade is linked to U.S. allies https://t.co/Aup0tpfca1 https://t.co/zzuKNuV9kU""",user42,,
follower56,b'RT @AP: There are myriad reasons why survivors of sexual assault wait years to come forward \xe2\x80\x94 if at all. https://t.co/vUzS9GuKo8',user42,,
follower56,b'RT @ThisMomHCN: Studies Prove Without Doubt That Unvaccinated #Children Are Far #Healthier Than Their Vaccinated Peers: @POTUS @VP\n#Parenta\xe2\x80\xa6',user42,,
follower56,b'RT @Franklin_Graham: There\xe2\x80\x99s only one path to God\xe2\x80\x94 and that\xe2\x80\x99s through Jesus Christ.',user42,,
follower56,b'RT @1stLiberty: Coach Kennedy was fired for his 15-sec silent private prayer after football games. We should soon know if #SCOTUS will hear\xe2\x80\xa6',user42,,
follower56,b'RT @wnleon: The only thing stopping the wacky left  from  revolution is the second ammendment.  They left the grey areas of the law and are\xe2\x80\xa6',user42,,
follower56,b'RT @Reuters: Alibaba Chairman Jack Ma said his Chinese e-commerce giant no longer plans to create one million jobs in the United States due\xe2\x80\xa6',user42,,
follower56,b'RT @HealthRanger: This list of MMR vaccine ingredients will even shock the vaccine believers. https://t.co/1Hb7cpdkpZ #vaccines #health #an\xe2\x80\xa6',user42,,
follower51,"b'toying with my pussy, come watch for freee #NSFW https://t.co/ydUYWvRTbI'",user43,,
follower51,"b'Horny girls are online waiting for you to watch them, free with signup!! Link in bio #NSFW https://t.co/4DA8a3MC5x'",user43,,
follower51,b'come watch me I\xe2\x80\x99m naked rn:) link in bio #nudity https://t.co/aXJ3ECRZex',user43,,
follower51,"b""I'm so horny right now #webcams https://t.co/jha3ELP2x7""",user43,,
follower51,"b'Horny girls are online waiting for you to watch them, free with signup!! Link in bio #webcams https://t.co/rDFAPICsca'",user43,,
follower51,"b""I'm exposing myself, come watch free, link in bio:) #free https://t.co/OtrxqiQY9H""",user43,,
follower51,b'Naked girls exposed LIVE &amp; FREE - link in bio #free https://t.co/Rs9yhhUQjC',user43,,
follower51,b'Thousands of girls exposing themselves right now just follow the link in my bio\xf0\x9f\x98\x8b #nude https://t.co/VV5dgvPfaG',user43,,
follower51,b'Naked girls exposed LIVE &amp; FREE - link in bio! #live https://t.co/8GiA1ddzVZ',user43,,
follower51,"b'so fucking horny, i\xe2\x80\x99m getting online come watch #live https://t.co/rNA8iNjsDI'",user43,,
follower51,"b'watch horny girls live, free signup! Link in bio #anal https://t.co/xRgSMlao12'",user43,,
follower51,"b""I'm so horny right now https://t.co/BB8V5lIbAM""",user43,,
follower51,b'Thousands of girls exposing themselves right now just follow the link in my bio\xf0\x9f\x98\x8b https://t.co/fqeBBIz87G',user43,,
follower51,"b""Smoking #weed does not ruin your life, that's all on you. If you can't manage smoking weed and having a successful life, thats your problem.""",user43,,
follower51,"b'Weed will never kill you, but the DEA might.'",user43,,
follower51,b'Given an opportunity deer will chew gum and   Marijuana....',user43,,
follower51,"b""RT this if you don't give a fuck!""",user43,,
follower51,b'4:20 time to get lifted.',user43,,
follower51,"b'The short term effects are a mood altering state where some senses are enhanced, while reality is  reased.....'",user43,,
follower51,"b'Marijuana also known as cannabis, reefer, pot and ganga has been around since prehistory.....'",user43,,
follower51,"b""Don't hate, Medicate.""",user43,,
follower51,"b'Smoke weed, not cigarettes.'",user43,,
follower51,"b""Blasting Bob Marley, and smoking L's in the pool. Goodbye summer.""",user43,,
follower51,b'I want to smoke a few joints with Morgan Freeman.',user43,,
follower51,"b'Inhale the good shit, exhale the bullshit.'",user43,,
follower51,"b'Crush a bit, little bit, roll it up, take a hit.'",user43,,
follower51,b'God is perfect. Man is not. Man made liquor. God made pot.',user43,,
follower51,"b'The short term effects are a mood altering state where some senses are enhanced, while reality is  reased.....'",user43,,
follower53,b'RT @basedsavage3600: You a know a nigga a weenie if he dap you up and snap his fingers afterwards',user43,,
follower53,"b""RT @lavishlarri: I've never heard a nigga say they goin to Arby's""",user43,,
follower53,"b""I've never heard a nigga say they goin to Arby's""",user43,,
follower53,b'RT @YUNGBANS: Lonely as ever and nobody can help shit sucks.',user43,,
follower53,"b""RT @lavishlarri: Niggas be working out just to get hit wit a 30 lol ain't nobody wrestling""",user43,,
follower53,"b""Niggas be working out just to get hit wit a 30 lol ain't nobody wrestling""",user43,,
follower53,b'RT @lilcandypaint: I want some head',user43,,
follower53,b'RT @lavishlarri: Y\xe2\x80\x99all ready for this new shit?\xf0\x9f\x94\xa5',user43,,
follower53,b'Y\xe2\x80\x99all ready for this new shit?\xf0\x9f\x94\xa5',user43,,
follower53,b'RT @lavishlarri: Life is just a long ass nightmare..',user43,,
follower53,b'Life is just a long ass nightmare..',user43,,
follower53,"b'RT @basedsavage3600: Niggas will call you gang, brother etc until some shit go down then you turn into a associate real fast'",user43,,
follower53,b'RT @duwapkaine: Niggas will fake fw u so hard ...',user43,,
follower53,b'RT @lavishlarri: Shorty in Walmart told her son \xe2\x80\x9cPUT DAT SHIT BACK\xe2\x80\x9d so loud I damn near put my shit back',user43,,
follower53,b'Shorty in Walmart told her son \xe2\x80\x9cPUT DAT SHIT BACK\xe2\x80\x9d so loud I damn near put my shit back',user43,,
follower53,"b'RT @lavishlarri: I was outside at 2am doing badshit &amp; my mom ain\xe2\x80\x99t call not once , I know she don\xe2\x80\x99t love me'",user43,,
follower53,b'@Mckylan3901 Cuz I\xe2\x80\x99m real young skreet nigga',user43,,
follower53,"b'I was outside at 2am doing badshit &amp; my mom ain\xe2\x80\x99t call not once , I know she don\xe2\x80\x99t love me'",user43,,
follower53,b'RT @lavishlarri: I caught my ex at the bust stop wit her boyfriend lmao bitch tried to act blind',user43,,
follower53,b'I caught my ex at the bust stop wit her boyfriend lmao bitch tried to act blind',user43,,
follower53,b'@natecosmic Fuck they bitch',user43,,
follower53,b'RT @lavishlarri: Niggas become manager at McDonald\xe2\x80\x99s &amp; think they Mr. Krabs',user43,,
follower53,b'Niggas become manager at McDonald\xe2\x80\x99s &amp; think they Mr. Krabs',user43,,
follower53,b'RT @basedsavage3600: \xe2\x80\x9cBro she is not a hoe\xe2\x80\x9d nah nigga she not a hoe for YOU',user43,,
follower53,b'RT @lavishlarri: It\xe2\x80\x99s really niggas out here named Humphrey &amp; Herbert',user43,,
follower53,b'It\xe2\x80\x99s really niggas out here named Humphrey &amp; Herbert',user43,,
follower53,b'RT @lilcandypaint: I dead ass stay mad',user43,,
follower53,b'RT @lavishlarri: Niggas wan fight me cause they bitch textin me lmao',user43,,
follower53,b'Niggas wan fight me cause they bitch textin me lmao',user43,,
follower53,"b""RT @levicarter: I'm that nigga that don't know you and don't care to know you""",user43,,
follower53,b'RT @lavishlarri: Tired of these suburban niggas thinking they hard...',user43,,
follower53,b'Tired of these suburban niggas thinking they hard...',user43,,
follower53,b'RT @lavishlarri: No longer worried bout dees hoes..',user43,,
follower53,b'No longer worried bout dees hoes..',user43,,
follower53,b'RT @lavishlarri: This bitch water just broke in class',user43,,
follower53,b'@myagxng Dm me nudes n I gotchu',user43,,
follower53,b'This bitch water just broke in class',user43,,
follower53,b'RT @lavishlarri: I\xe2\x80\x99m in her mouth in the mourning like cereal',user43,,
follower53,"b""You don't gotta fuck wit me cause you niggas can't fuck wit me""",user43,,
follower53,b'RT @Lerado78: Niggas slick don\xe2\x80\x99t wanna see you eat unless they a part of it.',user43,,
follower53,b'RT @lavishlarri: Y\xe2\x80\x99all want me to drop sum old shit ??',user43,,
follower53,b'Y\xe2\x80\x99all want me to drop sum old shit ??',user43,,
follower53,b'@cindyruizzz Can you be my bitch for life?\xf0\x9f\x92\x9c',user43,,
follower53,b'Why broke niggas be the loudest ?',user43,,
follower53,b'RT @YUNGBANS: You gotta give my son head before we go he just got circumsized and need some relief. https://t.co/UjN3Fqwsqk',user43,,
follower53,b'I ain\xe2\x80\x99t shit but I gotta purpose',user43,,
follower53,b'Niggas get a hotel &amp; think they Zack n Cody',user43,,
follower53,b'@adrianvintage \xf0\x9f\x98\x82sum shit I\xe2\x80\x99ll say',user43,,
follower53,b'RT @ynggold: Run @lavishlarri shit up for me \xe2\x9c\xa8\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd\xe2\x9d\x84\xef\xb8\x8f we gon have some work coming so slide this to 10k! https://t.co/T57Jf2fKlD',user43,,
follower57,b'RT @taywildbruh: Twitter make this happen https://t.co/pwqwCwaPRo',user44,,
follower57,b'If ima drown i want it to be in the pussy not in these streets https://t.co/A7KMhZE7jH',user44,,
follower57,b'Anyone know of a place where we can break shit legally? \xf0\x9f\xa4\x94',user44,,
follower57,"b'RT @1_lmathe: I\xe2\x80\x99m not really a fan of mixing my friends together. Like, I love keeping one group separate from the other. Some people will\xe2\x80\xa6'",user44,,
follower57,b'RT @vivicsilvaa: Big fuck you to anyone who puts Mac in the same category as x don\xe2\x80\x99t @ me https://t.co/vviRZhl24N',user44,,
follower57,b'I usually never have bad days but ITS BEEN A BAD MF WEEK FUCK',user44,,
follower57,b'Makes me wanna rewatch it a 3rd time https://t.co/owwRhbW5rE',user44,,
follower57,"b""I don't like beer but brings the boobs along \xf0\x9f\x98\x8d https://t.co/xMSnxA0VbN""",user44,,
follower57,b'@CruzTarango9 Niggaaaaaa no \xf0\x9f\x98\x90',user44,,
follower57,b'RT @KenyaOkello: He gave that nigga the Kakashi special https://t.co/0DF03ZNO8B',user44,,
follower57,"b'Fellas stay sliding in my dms, my last tweet was a joke i suck titties not dicks \xf0\x9f\x99\x8a'",user44,,
follower57,b'@CruzTarango9 My nigga in love',user44,,
follower57,b'RT @ScottMadin: No. What the fuck is wrong with you. https://t.co/raCjES5TEh',user44,,
follower57,b'RT @CooAssMeechie: Me rubbing her ass when she wanted a shoulder massage https://t.co/0Hv2pFWEBM',user44,,
follower57,b'I got my first ever hater \xf0\x9f\x98\x82\xf0\x9f\x98\xad bitch nigga cost me $50 smh',user44,,
follower57,"b'RT @shadai_smith: SON WHEN I TELL YOU IM IN TEARS ""THRILLER BITCH"" \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/Ocv7u2D8gY'",user44,,
follower57,"b""Bruhh this homie farting ferociously while taking a piss he don't know im in the stall taking a shit \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad""",user44,,
follower57,"b""RT @YahBoyJiraiya: Naruto: Choke me harder daddy\n\nSasuke: What?\n\nNaruto: I SAID YOU'RE LIKE A BROTHER TO ME https://t.co/brQjpPulsM""",user44,,
follower57,"b'RT @BhadDhad: ""TWITTER DO YOU KNOW THIS SONG""\n""yeah sex is cool but...""\n""f*ck your zodiac sign...""\n""RT for good luck"" https://t.co/lWaGoxN5\xe2\x80\xa6'",user44,,
follower57,b'RT @me_who_else1: Oooommmmfffffggggg!!! DJ bl3nd was the shit https://t.co/Ep23ReWUIq',user44,,
follower57,"b""I still find it hilarious how hoes have some deep ass quotes in their bio's \xf0\x9f\x98\x82""",user44,,
follower57,b'RT @YeahImJamar: Still can\xe2\x80\x99t believe niggas really believe wholeheartedly that avatar and dbz have better fights. https://t.co/0o4ZHNf39H',user44,,
follower57,b'RT @regmurillo: Fuck school tomorrow lol',user44,,
follower57,b'RT @VenturaULT: \xe2\x80\x9cPussy again? Thanks babe you shouldn\xe2\x80\x99t have!\xe2\x80\x9d https://t.co/snougAm1aY',user44,,
follower57,"b""Didn't put on any boxers after i showered and i feel sooo free, now i know how you hoes be feelin when yall dont wear any underwear \xf0\x9f\xa4\xa3""",user44,,
follower57,b'Niggas really got it hard out there ig i can say im livin life \xf0\x9f\x98\x85',user44,,
follower57,b'RT @Darien_Minor_: With all this sex trafficking shit going on in our area and weird Mfs following girls to their cars I\xe2\x80\x99d hope us guys hav\xe2\x80\xa6',user44,,
follower57,"b'RT @joshualanders15: I\xe2\x80\x99ve Been Chasing That Bagg Since I Was 14 ,Fuck Chasing These Hoes Start Ya Paper Trail'",user44,,
follower57,b'RT @Itsszanna: I just want to hoe around',user44,,
follower57,"b'Who needs a girl when you have friends who call you ""beautiful"" &amp; tell you ""ily"" :,)'",user44,,
follower58,b'RT @_FatNick: How do you tell someone\n\nI GOT A FUCKING CRUSH ON YOU',user44,,
follower58,b'RT @Miguelsss_: Boring ass saturday \xf0\x9f\x98\xb4',user44,,
follower58,b'RT @KeyGLOCK: Don\xe2\x80\x99t nobody love/hate you like your own niggas do..',user44,,
follower58,b'RT @SilosJackie: I really want a tattoo... :\xe2\x80\x99(',user44,,
follower58,"b'RT @andrecrosdalee: if someone disrespects your girl, and you don\xe2\x80\x99t do anything to defend her, you\xe2\x80\x99re a bitch'",user44,,
follower58,b'RT @edwinporras19: I\xe2\x80\x99ve been waiting for this weather!! Fucking love it',user44,,
follower58,"b'RT @hystrlikespizza: be clingy w me, always text me, annoy me, send me selfies, tell me abt your day, i fuking luv that shit'",user44,,
follower58,b'RT @EddieTorres_10: Bitch turned into a hoe real fast https://t.co/EofAmuKzVl',user44,,
follower58,b'RT @nickccerino: Hey There Delilah is a fucking banger don\xe2\x80\x99t @ me',user44,,
follower58,b'RT @Estela_629: Is it just me or is everyone having a horrible ass week?',user44,,
follower58,"b'RT @youngavayth: Happiness Over History , You Gotta Let That Toxic Shit Go'",user44,,
follower58,b'RT @desirree06: Missing tha fuck outta oomf',user44,,
follower58,"b'RT @mgtv410: @freakyreplies Man sometimes you gotta cut the mfs you love most off to accomplish your goals , but I\xe2\x80\x99m still learning'",user44,,
follower58,b'RT @alx817: I needa blunt',user44,,
follower58,b'RT @andrecrosdalee: how tha fuck am i shy as fuck but freaky as fuck',user44,,
follower58,b'RT @tlupino7: I skipped school to go smoke weed but I never skipped school to go have sex \xf0\x9f\x98\x82 https://t.co/xmfV8jC8Mz',user44,,
follower58,b'RT @HectyyyBoo: If I ain\xe2\x80\x99t better than your ex I ain\xe2\x80\x99t shit',user44,,
follower58,b'RT @BuddyBoyBaxter: This came together too fucking well https://t.co/meUALKBclD',user44,,
follower58,b'RT @rudy_orti: Fuck depression.',user44,,
follower58,b'RT @Little_Rivas00: So my nigga @carlosmdza1 pieced up his neighbor https://t.co/sL75jZdzyW',user44,,
follower58,b'RT @gabrielroch4: BREAKIN FUCKIN NEWS MY DOODS https://t.co/jm15L28H5d',user44,,
follower59,b'@aloovibes Count me in too',user45,,
follower59,b'RT @Ummm_Nope_: I wish the gps yelled FUCK every time I missed my turn',user45,,
follower59,b'@ComicsByArslan Bullshit',user45,,
follower59,"b'RT @aloovibes: stop trying to protect Allah, he doesn\xe2\x80\x99t need your protection you bearded beer-bellied buffoon'",user45,,
follower59,b'@nShah_oo7 @ahsan_idreesx @queserasarasara @Bluemagicboxes Noone gives a fuck about your videos.',user45,,
follower59,b'@queserasarasara @nShah_oo7 @ahsan_idreesx @Bluemagicboxes This guy is a fucking idiot. Iqbal would be ashamed of h\xe2\x80\xa6 https://t.co/tZkPreogpN',user45,,
follower59,b'@Bluemagicboxes Lol pakistan is actually a shithole for women.',user45,,
follower59,b'@nShah_oo7 @ahsan_idreesx @queserasarasara @Bluemagicboxes Wtf you need a brain.',user45,,
follower59,b'RT @conangray: everyone is so fucking annoying can we all just collectively agree to shut up',user45,,
follower59,b'@Fittaymoo The whole wedding thing is sickening.',user45,,
